locationId;Estacion_de_Medicion;Material_Particular;Valor;dateUtc;dateLocal;Unidad_Medida;latitude;longitude;Pais;city;isMobile;Entidad;sensorType
1427;Carvajal_Incolcar;pm10;51.3;2023-03-12T21:36:11+00:00;2023-03-12T16:36:11-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1428;Carvajal_Incolcar;pm10;51.4;2023-03-12T15:46:06+00:00;2023-03-12T10:46:06-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1429;Carvajal_Incolcar;pm10;51.5;2023-03-12T22:46:11+00:00;2023-03-12T17:46:11-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1430;Carvajal_Incolcar;pm10;51.6;2023-03-12T19:50:09+00:00;2023-03-12T14:50:09-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1431;Carvajal_Incolcar;pm10;51.6;2023-03-12T20:18:10+00:00;2023-03-12T15:18:10-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1432;Carvajal_Incolcar;pm10;51.6;2023-03-13T00:14:12+00:00;2023-03-12T19:14:12-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1433;Carvajal_Incolcar;pm10;51.7;2023-03-12T13:12:04+00:00;2023-03-12T08:12:04-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1434;Carvajal_Incolcar;pm10;51.7;2023-03-12T15:48:06+00:00;2023-03-12T10:48:06-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1435;Carvajal_Incolcar;pm10;51.8;2023-03-12T12:18:04+00:00;2023-03-12T07:18:04-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1436;Carvajal_Incolcar;pm10;51.8;2023-03-12T13:28:05+00:00;2023-03-12T08:28:05-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1437;Carvajal_Incolcar;pm10;51.8;2023-03-12T15:42:06+00:00;2023-03-12T10:42:06-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1438;Carvajal_Incolcar;pm10;51.8;2023-03-12T20:20:10+00:00;2023-03-12T15:20:10-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1439;Carvajal_Incolcar;pm10;51.8;2023-03-12T22:06:11+00:00;2023-03-12T17:06:11-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1440;Carvajal_Incolcar;pm10;52.2;2023-03-12T15:00:06+00:00;2023-03-12T10:00:06-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1441;Carvajal_Incolcar;pm10;52.2;2023-03-12T16:48:07+00:00;2023-03-12T11:48:07-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1442;Carvajal_Incolcar;pm10;52.2;2023-03-12T17:04:07+00:00;2023-03-12T12:04:07-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1443;Carvajal_Incolcar;pm10;52.4;2023-03-12T15:36:06+00:00;2023-03-12T10:36:06-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1444;Carvajal_Incolcar;pm10;52.4;2023-03-12T19:42:09+00:00;2023-03-12T14:42:09-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1445;Carvajal_Incolcar;pm10;52.4;2023-03-12T19:46:09+00:00;2023-03-12T14:46:09-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1446;Carvajal_Incolcar;pm10;52.6;2023-03-12T17:12:07+00:00;2023-03-12T12:12:07-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1447;Carvajal_Incolcar;pm10;52.7;2023-03-13T00:16:13+00:00;2023-03-12T19:16:13-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1448;Carvajal_Incolcar;pm10;52.8;2023-03-12T19:58:09+00:00;2023-03-12T14:58:09-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1449;Carvajal_Incolcar;pm10;52.9;2023-03-12T12:08:04+00:00;2023-03-12T07:08:04-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1450;Carvajal_Incolcar;pm10;52.9;2023-03-12T19:38:09+00:00;2023-03-12T14:38:09-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1451;Carvajal_Incolcar;pm10;53;2023-03-12T18:14:08+00:00;2023-03-12T13:14:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1452;Carvajal_Incolcar;pm10;53.2;2023-03-12T15:10:06+00:00;2023-03-12T10:10:06-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1453;Carvajal_Incolcar;pm10;53.2;2023-03-12T15:26:06+00:00;2023-03-12T10:26:06-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1454;Carvajal_Incolcar;pm10;53.2;2023-03-12T20:04:09+00:00;2023-03-12T15:04:09-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1455;Carvajal_Incolcar;pm10;53.2;2023-03-12T20:22:10+00:00;2023-03-12T15:22:10-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1456;Carvajal_Incolcar;pm10;53.6;2023-03-12T13:30:05+00:00;2023-03-12T08:30:05-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1457;Carvajal_Incolcar;pm10;53.6;2023-03-12T14:50:07+00:00;2023-03-12T09:50:07-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1458;Carvajal_Incolcar;pm10;53.6;2023-03-12T15:34:06+00:00;2023-03-12T10:34:06-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1459;Carvajal_Incolcar;pm10;53.9;2023-03-12T22:54:11+00:00;2023-03-12T17:54:11-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1460;Carvajal_Incolcar;pm10;54;2023-03-12T15:02:06+00:00;2023-03-12T10:02:06-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1461;Carvajal_Incolcar;pm10;54;2023-03-12T17:06:07+00:00;2023-03-12T12:06:07-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1462;Carvajal_Incolcar;pm10;54.2;2023-03-12T19:40:09+00:00;2023-03-12T14:40:09-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1463;Carvajal_Incolcar;pm10;54.2;2023-03-12T20:12:09+00:00;2023-03-12T15:12:09-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1464;Carvajal_Incolcar;pm10;54.3;2023-03-12T15:50:06+00:00;2023-03-12T10:50:06-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1465;Carvajal_Incolcar;pm10;54.3;2023-03-12T22:16:11+00:00;2023-03-12T17:16:11-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1466;Carvajal_Incolcar;pm10;54.4;2023-03-12T13:32:05+00:00;2023-03-12T08:32:05-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1467;Carvajal_Incolcar;pm10;54.4;2023-03-12T22:08:11+00:00;2023-03-12T17:08:11-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1468;Carvajal_Incolcar;pm10;54.6;2023-03-12T14:58:06+00:00;2023-03-12T09:58:06-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1469;Carvajal_Incolcar;pm10;54.6;2023-03-12T15:32:06+00:00;2023-03-12T10:32:06-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1470;Carvajal_Incolcar;pm10;55.2;2023-03-12T15:28:06+00:00;2023-03-12T10:28:06-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1471;Carvajal_Incolcar;pm10;55.2;2023-03-12T21:50:11+00:00;2023-03-12T16:50:11-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1472;Carvajal_Incolcar;pm10;55.5;2023-03-12T17:52:08+00:00;2023-03-12T12:52:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1473;Carvajal_Incolcar;pm10;55.6;2023-03-12T17:58:08+00:00;2023-03-12T12:58:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1474;Carvajal_Incolcar;pm10;55.8;2023-03-12T17:50:08+00:00;2023-03-12T12:50:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1475;Carvajal_Incolcar;pm10;56.6;2023-03-12T17:14:07+00:00;2023-03-12T12:14:07-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1476;Carvajal_Incolcar;pm10;56.7;2023-03-12T17:08:07+00:00;2023-03-12T12:08:07-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1477;Carvajal_Incolcar;pm10;56.9;2023-03-12T15:20:06+00:00;2023-03-12T10:20:06-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1478;Carvajal_Incolcar;pm10;57.2;2023-03-12T18:12:08+00:00;2023-03-12T13:12:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1479;Carvajal_Incolcar;pm10;57.2;2023-03-12T20:00:09+00:00;2023-03-12T15:00:09-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1480;Carvajal_Incolcar;pm10;57.3;2023-03-12T17:46:08+00:00;2023-03-12T12:46:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1481;Carvajal_Incolcar;pm10;57.3;2023-03-12T23:06:11+00:00;2023-03-12T18:06:11-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1482;Carvajal_Incolcar;pm10;57.4;2023-03-12T14:54:06+00:00;2023-03-12T09:54:06-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1483;Carvajal_Incolcar;pm10;57.4;2023-03-12T18:08:08+00:00;2023-03-12T13:08:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1484;Carvajal_Incolcar;pm10;57.9;2023-03-12T17:20:08+00:00;2023-03-12T12:20:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1485;Carvajal_Incolcar;pm10;58.7;2023-03-12T15:16:06+00:00;2023-03-12T10:16:06-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1486;Carvajal_Incolcar;pm10;58.7;2023-03-12T18:10:08+00:00;2023-03-12T13:10:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1487;Carvajal_Incolcar;pm10;59.1;2023-03-12T17:26:08+00:00;2023-03-12T12:26:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1488;Carvajal_Incolcar;pm10;59.3;2023-03-12T17:10:07+00:00;2023-03-12T12:10:07-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1489;Carvajal_Incolcar;pm10;59.5;2023-03-12T17:38:08+00:00;2023-03-12T12:38:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1490;Carvajal_Incolcar;pm10;59.5;2023-03-12T18:00:08+00:00;2023-03-12T13:00:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1491;Carvajal_Incolcar;pm10;59.6;2023-03-12T17:24:08+00:00;2023-03-12T12:24:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1492;Carvajal_Incolcar;pm10;59.6;2023-03-12T17:48:08+00:00;2023-03-12T12:48:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1493;Carvajal_Incolcar;pm10;59.6;2023-03-12T23:00:11+00:00;2023-03-12T18:00:11-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1494;Carvajal_Incolcar;pm10;60.1;2023-03-12T17:42:08+00:00;2023-03-12T12:42:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1495;Carvajal_Incolcar;pm10;60.1;2023-03-12T18:04:08+00:00;2023-03-12T13:04:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1496;Carvajal_Incolcar;pm10;60.4;2023-03-13T00:08:12+00:00;2023-03-12T19:08:12-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1497;Carvajal_Incolcar;pm10;60.8;2023-03-12T13:16:05+00:00;2023-03-12T08:16:05-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1498;Carvajal_Incolcar;pm10;61.1;2023-03-13T00:04:12+00:00;2023-03-12T19:04:12-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1499;Carvajal_Incolcar;pm10;61.3;2023-03-12T17:54:08+00:00;2023-03-12T12:54:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1500;Carvajal_Incolcar;pm10;61.5;2023-03-12T23:04:11+00:00;2023-03-12T18:04:11-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1501;Carvajal_Incolcar;pm10;61.6;2023-03-12T17:44:08+00:00;2023-03-12T12:44:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1502;Carvajal_Incolcar;pm10;62;2023-03-12T21:54:11+00:00;2023-03-12T16:54:11-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1503;Carvajal_Incolcar;pm10;62.9;2023-03-12T21:52:11+00:00;2023-03-12T16:52:11-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1504;Carvajal_Incolcar;pm10;63;2023-03-12T22:56:11+00:00;2023-03-12T17:56:11-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1505;Carvajal_Incolcar;pm10;63.6;2023-03-12T17:32:08+00:00;2023-03-12T12:32:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1506;Carvajal_Incolcar;pm10;64.3;2023-03-12T23:02:11+00:00;2023-03-12T18:02:11-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1507;Carvajal_Incolcar;pm10;64.5;2023-03-12T17:16:08+00:00;2023-03-12T12:16:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1508;Carvajal_Incolcar;pm10;64.8;2023-03-12T22:58:11+00:00;2023-03-12T17:58:11-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1509;Carvajal_Incolcar;pm10;67.2;2023-03-12T17:56:08+00:00;2023-03-12T12:56:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1510;Carvajal_Incolcar;pm10;68.4;2023-03-13T00:06:12+00:00;2023-03-12T19:06:12-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1511;Carvajal_Incolcar;pm10;69.1;2023-03-12T17:30:08+00:00;2023-03-12T12:30:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1512;Carvajal_Incolcar;pm10;70.8;2023-03-12T18:06:08+00:00;2023-03-12T13:06:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1513;Carvajal_Incolcar;pm10;73.4;2023-03-12T21:58:11+00:00;2023-03-12T16:58:11-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1514;Carvajal_Incolcar;pm10;76;2023-03-12T17:28:08+00:00;2023-03-12T12:28:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1515;Carvajal_Incolcar;pm25;21.7;2023-03-12T23:28:12+00:00;2023-03-12T18:28:12-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1516;Carvajal_Incolcar;pm25;22.3;2023-03-12T23:22:12+00:00;2023-03-12T18:22:12-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1517;Carvajal_Incolcar;pm25;22.5;2023-03-12T23:32:12+00:00;2023-03-12T18:32:12-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
1518;Carvajal_Incolcar;pm25;25;2023-03-12T18:20:08+00:00;2023-03-12T13:20:08-05:00;Microgramo/m³;4.592951;-74.1457;Colombia;Bogota;false;community;low-cost sensor
